model,layer,speaker,style,fileid,score
hubert_frame100h,12,ex04,read-sad,ex04_sad_00375.wav,6.940391945018008
hubert_frame100h,12,ex04,read-sad,ex04_sad_00378.wav,9.633718116492464
hubert_frame100h,12,ex04,read-sad,ex04_sad_00368.wav,6.832529836502619
hubert_frame100h,12,ex04,read-sad,ex04_sad_00380.wav,7.183132152768467
hubert_frame100h,12,ex04,read-sad,ex04_sad_00377.wav,7.5584378256708495
hubert_frame100h,12,ex04,read-sad,ex04_sad_00372.wav,7.183687586166394
hubert_frame100h,12,ex04,conv-confused,ex04-ex02_confused_001-ex04_confused_css001.wav,8.345771281633583
hubert_frame100h,12,ex04,conv-confused,ex04-ex02_confused_001-ex04_confused_css000.wav,8.62256715926075
hubert_frame100h,12,ex04,conv-confused,ex04-ex02_confused_001-ex04_confused_css003.wav,8.184852102364184
hubert_frame100h,12,ex04,conv-confused,ex04-ex02_confused_001-ex04_confused_css002.wav,7.862201132877867
hubert_frame100h,12,ex04,conv-confused,ex04-ex02_confused_001-ex04_confused_css004.wav,8.668438526073938
hubert_frame100h,12,ex04,conv-childdir,ex04-ex01_childdir-child_001-ex04_childdir_css005.wav,8.496035775602445
hubert_frame100h,12,ex04,conv-childdir,ex04-ex01_childdir-child_001-ex04_childdir_css006.wav,6.210557395239854
hubert_frame100h,12,ex04,conv-childdir,ex04-ex01_childdir-child_001-ex04_childdir_css007.wav,8.244661249811443
hubert_frame100h,12,ex04,conv-childdir,ex04-ex01_childdir-child_001-ex04_childdir_css004.wav,8.338149160624827
hubert_frame100h,12,ex04,conv-childdir,ex04-ex01_childdir-child_001-ex04_childdir_css003.wav,8.935346172560557
hubert_frame100h,12,ex04,conv-childdir,ex04-ex01_childdir-child_001-ex04_childdir_css008.wav,9.212249081573487
hubert_frame100h,12,ex04,conv-childdir,ex04-ex01_childdir-child_001-ex04_childdir_css000.wav,8.59392287900461
hubert_frame100h,12,ex04,conv-childdir,ex04-ex01_childdir-child_001-ex04_childdir_css009.wav,9.108948021792328
hubert_frame100h,12,ex04,conv-childdir,ex04-ex01_childdir-child_001-ex04_childdir_css002.wav,6.641775694895559
hubert_frame100h,12,ex04,conv-childdir,ex04-ex01_childdir-child_001-ex04_childdir_css001.wav,8.969340218738047
hubert_frame100h,12,ex04,read-confused,ex04_confused_00374.wav,7.382673695336305
hubert_frame100h,12,ex04,read-confused,ex04_confused_00370.wav,8.709957971988198
hubert_frame100h,12,ex04,read-confused,ex04_confused_00379.wav,7.838355713858036
hubert_frame100h,12,ex04,read-confused,ex04_confused_00375.wav,8.140764510773389
hubert_frame100h,12,ex04,read-confused,ex04_confused_00368.wav,7.592494117739402
hubert_frame100h,12,ex04,read-confused,ex04_confused_00371.wav,8.18762840738947
hubert_frame100h,12,ex04,read-confused,ex04_confused_00377.wav,8.018426810220793
hubert_frame100h,12,ex04,read-confused,ex04_confused_00380.wav,8.322494301027312
hubert_frame100h,12,ex04,read-confused,ex04_confused_00376.wav,8.091224969431908
hubert_frame100h,12,ex04,read-confused,ex04_confused_00378.wav,6.11512850874477
hubert_frame100h,12,ex04,read-confused,ex04_confused_00372.wav,7.575673056065933
hubert_frame100h,12,ex04,read-confused,ex04_confused_00373.wav,7.239911812920134
hubert_frame100h,12,ex04,read-confused,ex04_confused_00369.wav,8.296477557361827
hubert_frame100h,12,ex04,read-confused,ex04_confused_00367.wav,6.796505203413021
hubert_frame100h,12,ex04,conv-laughing,ex04-ex01_laughing_003-ex04_laughing_css000.wav,10.8235169454043
hubert_frame100h,12,ex04,conv-laughing,ex04-ex02_laughing_002-ex04_laughing_css002.wav,8.923711471841024
hubert_frame100h,12,ex04,conv-laughing,ex04-ex02_laughing_002-ex04_laughing_css000.wav,9.09203971629609
hubert_frame100h,12,ex04,conv-laughing,ex04-ex01_laughing_003-ex04_laughing_css004.wav,10.420121930818755
hubert_frame100h,12,ex04,conv-laughing,ex04-ex01_laughing_003-ex04_laughing_css005.wav,10.26539842539724
hubert_frame100h,12,ex04,conv-laughing,ex04-ex02_laughing_002-ex04_laughing_css001.wav,8.351378091583413
hubert_frame100h,12,ex04,conv-laughing,ex04-ex01_laughing_003-ex04_laughing_css001.wav,10.132018516808158
hubert_frame100h,12,ex04,conv-laughing,ex04-ex02_laughing_002-ex04_laughing_css003.wav,8.972559500663692
hubert_frame100h,12,ex04,conv-laughing,ex04-ex01_laughing_003-ex04_laughing_css002.wav,11.071589802377725
hubert_frame100h,12,ex04,conv-laughing,ex04-ex01_laughing_003-ex04_laughing_css003.wav,11.73975051113071
hubert_frame100h,12,ex04,read-default,ex04_default_essentials_00038.wav,8.863058342432147
hubert_frame100h,12,ex04,read-default,ex04_default_emphasis_00200.wav,8.172168676989873
hubert_frame100h,12,ex04,read-default,ex04_default_emphasis_00188.wav,6.811102038645034
hubert_frame100h,12,ex04,read-default,ex04_default_00369.wav,9.293460082292652
hubert_frame100h,12,ex04,read-default,ex04_default_00371.wav,8.32858758781086
hubert_frame100h,12,ex04,read-default,ex04_default_00376.wav,8.272585372732488
hubert_frame100h,12,ex04,read-default,ex04_default_00370.wav,8.611599755154183
hubert_frame100h,12,ex04,read-default,ex04_default_00363.wav,8.21756551016849
hubert_frame100h,12,ex04,read-default,ex04_default_emphasis_00186.wav,7.484254491274961
hubert_frame100h,12,ex04,read-default,ex04_default_emphasis_00196.wav,9.097478465247828
hubert_frame100h,12,ex04,read-default,ex04_default_00377.wav,8.87708991934753
hubert_frame100h,12,ex04,read-default,ex04_default_00368.wav,8.40174061907999
hubert_frame100h,12,ex04,read-default,ex04_default_emphasis_00185.wav,8.687166933107543
hubert_frame100h,12,ex04,read-default,ex04_default_00379.wav,8.264494255118043
hubert_frame100h,12,ex04,read-default,ex04_default_emphasis_00187.wav,6.519713235989254
hubert_frame100h,12,ex04,read-default,ex04_default_emphasis_00184.wav,7.024056986102855
hubert_frame100h,12,ex04,read-default,ex04_default_00364.wav,7.895561041407747
hubert_frame100h,12,ex04,read-default,ex04_default_emphasis_00189.wav,7.470483106028869
hubert_frame100h,12,ex04,read-default,ex04_default_emphasis_00199.wav,8.25741753587219
hubert_frame100h,12,ex04,read-default,ex04_default_00362.wav,7.998171649194467
hubert_frame100h,12,ex04,read-default,ex04_default_emphasis_00194.wav,7.413090012035214
hubert_frame100h,12,ex04,read-default,ex04_default_00380.wav,7.7028303473985025
hubert_frame100h,12,ex04,read-default,ex04_default_emphasis_00192.wav,6.9523367426457
hubert_frame100h,12,ex04,read-default,ex04_default_essentials_00040.wav,7.67817949016082
hubert_frame100h,12,ex04,read-default,ex04_default_00365.wav,8.348165500600546
hubert_frame100h,12,ex04,read-default,ex04_default_00367.wav,8.69366243750243
hubert_frame100h,12,ex04,read-default,ex04_default_essentials_00037.wav,8.560109393353216
hubert_frame100h,12,ex04,read-default,ex04_default_00373.wav,8.194603158714347
hubert_frame100h,12,ex04,read-default,ex04_default_00378.wav,7.496877365602135
hubert_frame100h,12,ex04,read-default,ex04_default_00374.wav,9.065733454036218
hubert_frame100h,12,ex04,read-default,ex04_default_00372.wav,7.634806655715471
hubert_frame100h,12,ex04,read-default,ex04_default_emphasis_00183.wav,7.505717240235961
hubert_frame100h,12,ex04,read-default,ex04_default_00375.wav,8.550846360733933
hubert_frame100h,12,ex04,read-default,ex04_default_emphasis_00182.wav,9.0445514023151
hubert_frame100h,12,ex04,read-default,ex04_default_emphasis_00197.wav,8.46479733273393
hubert_frame100h,12,ex04,read-default,ex04_default_emphasis_00198.wav,9.39200853438479
hubert_frame100h,12,ex04,read-default,ex04_default_emphasis_00191.wav,6.899045326740036
hubert_frame100h,12,ex04,read-default,ex04_default_emphasis_00195.wav,7.653913181245318
hubert_frame100h,12,ex04,read-default,ex04_default_essentials_00039.wav,7.380194859481449
hubert_frame100h,12,ex04,read-default,ex04_default_emphasis_00190.wav,7.1612909381897305
hubert_frame100h,12,ex04,read-default,ex04_default_00366.wav,8.407238228338969
hubert_frame100h,12,ex04,read-default,ex04_default_longform_00001_rss001.wav,7.850027202334285
hubert_frame100h,12,ex04,read-default,ex04_default_emphasis_00193.wav,7.467650401126495
hubert_frame100h,12,ex04,conv-disgusted,ex04-ex01_disgusted_001-ex04_disgusted_css003.wav,11.965130974134158
hubert_frame100h,12,ex04,conv-disgusted,ex04-ex01_disgusted_001-ex04_disgusted_css001.wav,7.984624889656093
hubert_frame100h,12,ex04,conv-disgusted,ex04-ex02_disgusted_012-ex04_disgusted_css002.wav,7.988569088097102
hubert_frame100h,12,ex04,conv-disgusted,ex04-ex02_disgusted_012-ex04_disgusted_css006.wav,8.002185845917385
hubert_frame100h,12,ex04,conv-disgusted,ex04-ex01_disgusted_001-ex04_disgusted_css004.wav,9.957888006294784
hubert_frame100h,12,ex04,conv-disgusted,ex04-ex02_disgusted_012-ex04_disgusted_css003.wav,8.672945985230722
hubert_frame100h,12,ex04,conv-disgusted,ex04-ex01_disgusted_001-ex04_disgusted_css000.wav,9.096305717076351
hubert_frame100h,12,ex04,conv-disgusted,ex04-ex02_disgusted_012-ex04_disgusted_css008.wav,11.506194651111349
hubert_frame100h,12,ex04,conv-disgusted,ex04-ex02_disgusted_012-ex04_disgusted_css007.wav,10.8079578390124
hubert_frame100h,12,ex04,conv-disgusted,ex04-ex02_disgusted_012-ex04_disgusted_css004.wav,10.407018513527548
hubert_frame100h,12,ex04,conv-disgusted,ex04-ex01_disgusted_001-ex04_disgusted_css002.wav,9.153727117573144
hubert_frame100h,12,ex04,conv-disgusted,ex04-ex02_disgusted_012-ex04_disgusted_css000.wav,9.229327210540598
hubert_frame100h,12,ex04,conv-disgusted,ex04-ex02_disgusted_012-ex04_disgusted_css001.wav,10.15094528873157
hubert_frame100h,12,ex04,conv-disgusted,ex04-ex02_disgusted_012-ex04_disgusted_css005.wav,10.654342765172306
hubert_frame100h,12,ex04,conv-fast,ex04-ex03_fast_002-ex04_fast_css001.wav,7.333455985691783
hubert_frame100h,12,ex04,conv-fast,ex04-ex03_fast_002-ex04_fast_css003.wav,7.833821813298095
hubert_frame100h,12,ex04,conv-fast,ex04-ex03_fast_002-ex04_fast_css005.wav,11.014883966541952
hubert_frame100h,12,ex04,conv-fast,ex04-ex03_fast_002-ex04_fast_css002.wav,8.065085177264374
hubert_frame100h,12,ex04,conv-fast,ex04-ex03_fast_002-ex04_fast_css000.wav,10.490220542198728
hubert_frame100h,12,ex04,conv-fast,ex04-ex03_fast_002-ex04_fast_css004.wav,7.525496926373951
hubert_frame100h,12,ex04,conv-projected,ex04-ex03_projected_011-ex04_projected_css003.wav,11.911964584098412
hubert_frame100h,12,ex04,conv-projected,ex04-ex03_projected_011-ex04_projected_css000.wav,11.598347437534706
hubert_frame100h,12,ex04,conv-projected,ex04-ex03_projected_011-ex04_projected_css002.wav,10.40993705311294
hubert_frame100h,12,ex04,conv-projected,ex04-ex03_projected_011-ex04_projected_css001.wav,11.35700145868558
hubert_frame100h,12,ex04,conv-awe,ex04-ex02_awe_001-ex04_awe_css002.wav,7.426191604341029
hubert_frame100h,12,ex04,conv-awe,ex04-ex02_awe_001-ex04_awe_css001.wav,7.521244046898115
hubert_frame100h,12,ex04,conv-awe,ex04-ex02_awe_001-ex04_awe_css000.wav,7.029362885016566
hubert_frame100h,12,ex04,conv-animaldir,ex04-ex01_animaldir-animal_004-ex04_animaldir_css003.wav,10.017823380147124
hubert_frame100h,12,ex04,conv-animaldir,ex04-ex01_animaldir-animal_004-ex04_animaldir_css005.wav,9.773069257166329
hubert_frame100h,12,ex04,conv-animaldir,ex04-ex01_animaldir-animal_004-ex04_animaldir_css000.wav,11.59510984099665
hubert_frame100h,12,ex04,conv-animaldir,ex04-ex01_animaldir-animal_004-ex04_animaldir_css006.wav,12.421998851618902
hubert_frame100h,12,ex04,conv-animaldir,ex04-ex01_animaldir-animal_004-ex04_animaldir_css002.wav,11.275229678995553
hubert_frame100h,12,ex04,conv-animaldir,ex04-ex01_animaldir-animal_004-ex04_animaldir_css001.wav,11.189693033989188
hubert_frame100h,12,ex04,conv-animaldir,ex04-ex01_animaldir-animal_004-ex04_animaldir_css007.wav,10.40605909432465
hubert_frame100h,12,ex04,conv-animaldir,ex04-ex01_animaldir-animal_004-ex04_animaldir_css004.wav,8.994560710985445
hubert_frame100h,12,ex04,conv-enunciated,ex04-ex02_enunciated_001-ex04_enunciated_css003.wav,7.714219958155627
hubert_frame100h,12,ex04,conv-enunciated,ex04-ex03_enunciated_002-ex04_enunciated_css001.wav,7.960754545453982
hubert_frame100h,12,ex04,conv-enunciated,ex04-ex02_enunciated_001-ex04_enunciated_css005.wav,7.716033731650992
hubert_frame100h,12,ex04,conv-enunciated,ex04-ex03_enunciated_002-ex04_enunciated_css000.wav,10.525878400856673
hubert_frame100h,12,ex04,conv-enunciated,ex04-ex02_enunciated_001-ex04_enunciated_css004.wav,7.514434698013773
hubert_frame100h,12,ex04,conv-enunciated,ex04-ex03_enunciated_002-ex04_enunciated_css002.wav,9.613369718558893
hubert_frame100h,12,ex04,conv-enunciated,ex04-ex03_enunciated_002-ex04_enunciated_css003.wav,9.949899462546597
hubert_frame100h,12,ex04,read-laughing,ex04_laughing_00368.wav,8.562904757100501
hubert_frame100h,12,ex04,read-laughing,ex04_laughing_00373.wav,9.930879924426996
hubert_frame100h,12,ex04,read-laughing,ex04_laughing_00372.wav,8.91230154064814
hubert_frame100h,12,ex04,read-laughing,ex04_laughing_00370.wav,9.352430670216712
hubert_frame100h,12,ex04,read-laughing,ex04_laughing_00376.wav,9.953507754905685
hubert_frame100h,12,ex04,read-laughing,ex04_laughing_00367.wav,9.752946408852882
hubert_frame100h,12,ex04,read-laughing,ex04_laughing_00371.wav,8.947486688664846
hubert_frame100h,12,ex04,read-laughing,ex04_laughing_00380.wav,9.94290883419252
hubert_frame100h,12,ex04,read-laughing,ex04_laughing_00369.wav,8.908519370018185
hubert_frame100h,12,ex04,read-laughing,ex04_laughing_00377.wav,10.2450886386268
hubert_frame100h,12,ex04,read-laughing,ex04_laughing_00375.wav,9.173052505088258
hubert_frame100h,12,ex04,read-laughing,ex04_laughing_00379.wav,11.153723848780734
hubert_frame100h,12,ex04,read-laughing,ex04_laughing_00378.wav,9.311557659822808
hubert_frame100h,12,ex04,read-laughing,ex04_laughing_00374.wav,8.718883872342222
hubert_frame100h,12,ex04,conv-fearful,ex04-ex02_fearful_003-ex04_fearful_css003.wav,13.170922938251287
hubert_frame100h,12,ex04,conv-fearful,ex04-ex02_fearful_003-ex04_fearful_css002.wav,7.7635277778833665
hubert_frame100h,12,ex04,conv-fearful,ex04-ex02_fearful_003-ex04_fearful_css001.wav,8.698068265576818
hubert_frame100h,12,ex04,conv-fearful,ex04-ex02_fearful_003-ex04_fearful_css000.wav,8.635047732989603
hubert_frame100h,12,ex04,read-enunciated,ex04_enunciated_00373.wav,7.648849530024455
hubert_frame100h,12,ex04,read-enunciated,ex04_enunciated_00377.wav,8.14050269524928
hubert_frame100h,12,ex04,read-enunciated,ex04_enunciated_00379.wav,7.665426496784352
hubert_frame100h,12,ex04,read-enunciated,ex04_enunciated_00378.wav,7.330892037618308
hubert_frame100h,12,ex04,read-enunciated,ex04_enunciated_00370.wav,8.227155822250356
hubert_frame100h,12,ex04,read-enunciated,ex04_enunciated_00375.wav,7.548139296436311
hubert_frame100h,12,ex04,read-enunciated,ex04_enunciated_00372.wav,7.961886412874609
hubert_frame100h,12,ex04,read-enunciated,ex04_enunciated_00374.wav,7.3863247128792
hubert_frame100h,12,ex04,read-enunciated,ex04_enunciated_00376.wav,8.020857891538816
hubert_frame100h,12,ex04,read-enunciated,ex04_enunciated_00371.wav,7.270842499746292
hubert_frame100h,12,ex04,read-enunciated,ex04_enunciated_00380.wav,8.286321096614817
hubert_frame100h,12,ex04,conv-bored,ex04-ex02_bored_003-ex04_bored_css000.wav,7.663731371035559
hubert_frame100h,12,ex04,conv-bored,ex04-ex02_bored_003-ex04_bored_css001.wav,6.9418629486911785
hubert_frame100h,12,ex04,conv-bored,ex04-ex02_bored_003-ex04_bored_css002.wav,7.315830006805892
hubert_frame100h,12,ex04,conv-bored,ex04-ex02_bored_003-ex04_bored_css003.wav,6.112086951866639
hubert_frame100h,12,ex04,conv-whisper,ex04-ex03_whisper_002-ex04_whisper_css004.wav,8.588207662812598
hubert_frame100h,12,ex04,conv-whisper,ex04-ex03_whisper_002-ex04_whisper_css001.wav,9.264069569057307
hubert_frame100h,12,ex04,conv-whisper,ex04-ex03_whisper_002-ex04_whisper_css002.wav,8.759779500397027
hubert_frame100h,12,ex04,conv-whisper,ex04-ex03_whisper_002-ex04_whisper_css003.wav,9.036228390935262
hubert_frame100h,12,ex04,conv-whisper,ex04-ex03_whisper_002-ex04_whisper_css000.wav,8.723318070338815
hubert_frame100h,12,ex04,conv-narration,ex04-ex01_narration_001-ex04_narration_css001.wav,9.211094277778976
hubert_frame100h,12,ex04,conv-narration,ex04-ex01_narration_001-ex04_narration_css000.wav,8.848696608213528
hubert_frame100h,12,ex04,conv-narration,ex04-ex01_narration_001-ex04_narration_css002.wav,8.987783272797389
hubert_frame100h,12,ex04,conv-narration,ex04-ex01_narration_001-ex04_narration_css003.wav,8.604358437648722
hubert_frame100h,12,ex04,conv-narration,ex04-ex01_narration_001-ex04_narration_css004.wav,6.856751782305639
hubert_frame100h,12,ex04,conv-nonverbal,ex04-ex02_nonverbal_004-ex04_nonverbal_css002.wav,10.51277756179552
hubert_frame100h,12,ex04,conv-nonverbal,ex04-ex02_nonverbal_004-ex04_nonverbal_css001.wav,7.877068490387832
hubert_frame100h,12,ex04,conv-nonverbal,ex04-ex02_nonverbal_004-ex04_nonverbal_css000.wav,9.406021097584242
hubert_frame100h,12,ex01,conv-happy,ex03-ex01_happy_002-ex01_happy_css000.wav,10.411223624278092
hubert_frame100h,12,ex01,conv-happy,ex03-ex01_happy_002-ex01_happy_css003.wav,8.411045362275111
hubert_frame100h,12,ex01,conv-happy,ex03-ex01_happy_002-ex01_happy_css004.wav,9.6688498530214
hubert_frame100h,12,ex01,conv-happy,ex03-ex01_happy_002-ex01_happy_css001.wav,8.957199417277689
hubert_frame100h,12,ex01,conv-happy,ex03-ex01_happy_002-ex01_happy_css002.wav,9.409683565367754
hubert_frame100h,12,ex01,conv-sarcastic,ex03-ex01_sarcastic_002-ex01_sarcastic_css000.wav,6.76390489353995
hubert_frame100h,12,ex01,conv-sarcastic,ex03-ex01_sarcastic_002-ex01_sarcastic_css001.wav,7.061992350969407
hubert_frame100h,12,ex01,conv-sarcastic,ex03-ex01_sarcastic_002-ex01_sarcastic_css002.wav,8.63762159915188
hubert_frame100h,12,ex01,conv-sleepy,ex03-ex01_sleepy_003-ex01_sleepy_css003.wav,10.014056634870048
hubert_frame100h,12,ex01,conv-sleepy,ex03-ex01_sleepy_003-ex01_sleepy_css001.wav,7.926321094141524
hubert_frame100h,12,ex01,conv-sleepy,ex03-ex01_sleepy_003-ex01_sleepy_css000.wav,8.77268953089245
hubert_frame100h,12,ex01,conv-sleepy,ex03-ex01_sleepy_003-ex01_sleepy_css002.wav,8.176041937509371
hubert_frame100h,12,ex01,conv-animal,ex04-ex01_animaldir-animal_004-ex01_animal_css009.wav,9.27428781031318
hubert_frame100h,12,ex01,conv-animal,ex04-ex01_animaldir-animal_004-ex01_animal_css006.wav,7.845453508237792
hubert_frame100h,12,ex01,conv-animal,ex04-ex01_animaldir-animal_004-ex01_animal_css002.wav,7.141127229164758
hubert_frame100h,12,ex01,conv-animal,ex04-ex01_animaldir-animal_004-ex01_animal_css008.wav,9.983897834838922
hubert_frame100h,12,ex01,conv-animal,ex04-ex01_animaldir-animal_004-ex01_animal_css003.wav,8.969890061304842
hubert_frame100h,12,ex01,conv-animal,ex04-ex01_animaldir-animal_004-ex01_animal_css004.wav,14.79161433498452
hubert_frame100h,12,ex01,conv-animal,ex04-ex01_animaldir-animal_004-ex01_animal_css010.wav,8.751714248654462
hubert_frame100h,12,ex01,conv-animal,ex04-ex01_animaldir-animal_004-ex01_animal_css005.wav,9.238011217175274
hubert_frame100h,12,ex01,conv-animal,ex04-ex01_animaldir-animal_004-ex01_animal_css001.wav,7.69417291024757
hubert_frame100h,12,ex01,conv-animal,ex04-ex01_animaldir-animal_004-ex01_animal_css011.wav,9.700165677077742
hubert_frame100h,12,ex01,conv-animal,ex04-ex01_animaldir-animal_004-ex01_animal_css007.wav,7.183639565478755
hubert_frame100h,12,ex01,conv-animal,ex04-ex01_animaldir-animal_004-ex01_animal_css000.wav,6.011363024026514
hubert_frame100h,12,ex01,conv-sympathetic,ex04-ex01_sad-sympathetic_002-ex01_sympathetic_css002.wav,10.232747356258242
hubert_frame100h,12,ex01,conv-sympathetic,ex04-ex01_sad-sympathetic_002-ex01_sympathetic_css004.wav,6.620120967417015
hubert_frame100h,12,ex01,conv-sympathetic,ex04-ex01_sad-sympathetic_002-ex01_sympathetic_css001.wav,6.71159768516587
hubert_frame100h,12,ex01,conv-sympathetic,ex04-ex01_sad-sympathetic_002-ex01_sympathetic_css000.wav,9.023764159651378
hubert_frame100h,12,ex01,conv-sympathetic,ex04-ex01_sad-sympathetic_002-ex01_sympathetic_css003.wav,9.828179074030771
hubert_frame100h,12,ex01,read-whisper,ex01_whisper_00370.wav,8.286143172194821
hubert_frame100h,12,ex01,read-whisper,ex01_whisper_00371.wav,7.932916479517187
hubert_frame100h,12,ex01,read-whisper,ex01_whisper_00368.wav,8.604712952805542
hubert_frame100h,12,ex01,read-whisper,ex01_whisper_00380.wav,9.174154480685218
hubert_frame100h,12,ex01,read-whisper,ex01_whisper_00375.wav,9.625790118267608
hubert_frame100h,12,ex01,read-whisper,ex01_whisper_00377.wav,9.974839040744842
hubert_frame100h,12,ex01,read-whisper,ex01_whisper_00374.wav,8.01954634819177
hubert_frame100h,12,ex01,read-whisper,ex01_whisper_00361.wav,7.821702141514888
hubert_frame100h,12,ex01,read-whisper,ex01_whisper_00365.wav,8.461669604102266
hubert_frame100h,12,ex01,read-whisper,ex01_whisper_00369.wav,9.377946923846146
hubert_frame100h,12,ex01,read-whisper,ex01_whisper_00359.wav,10.01706406673902
hubert_frame100h,12,ex01,read-whisper,ex01_whisper_00366.wav,10.16409091384518
hubert_frame100h,12,ex01,read-whisper,ex01_whisper_00363.wav,10.325943525719383
hubert_frame100h,12,ex01,read-whisper,ex01_whisper_00376.wav,8.731260595748642
hubert_frame100h,12,ex01,read-whisper,ex01_whisper_00373.wav,9.359886404384383
hubert_frame100h,12,ex01,read-whisper,ex01_whisper_00379.wav,9.459361738815778
hubert_frame100h,12,ex01,read-whisper,ex01_whisper_00364.wav,8.096852385973463
hubert_frame100h,12,ex01,read-whisper,ex01_whisper_00378.wav,10.460100015750616
hubert_frame100h,12,ex01,read-whisper,ex01_whisper_00372.wav,9.42559261068004
hubert_frame100h,12,ex01,read-whisper,ex01_whisper_00362.wav,6.917304284563705
hubert_frame100h,12,ex01,read-whisper,ex01_whisper_00360.wav,9.603330674236268
hubert_frame100h,12,ex01,read-whisper,ex01_whisper_00367.wav,9.82039023218142
hubert_frame100h,12,ex01,read-happy,ex01_happy_00373.wav,6.265827491402192
hubert_frame100h,12,ex01,read-happy,ex01_happy_00378.wav,6.702645097787948
hubert_frame100h,12,ex01,read-happy,ex01_happy_00363.wav,6.888921472034025
hubert_frame100h,12,ex01,read-happy,ex01_happy_00379.wav,6.602708364368978
hubert_frame100h,12,ex01,read-happy,ex01_happy_00374.wav,6.338899650308837
hubert_frame100h,12,ex01,read-happy,ex01_happy_00367.wav,7.267847433976686
hubert_frame100h,12,ex01,read-happy,ex01_happy_00361.wav,6.051812855239696
hubert_frame100h,12,ex01,read-happy,ex01_happy_00365.wav,6.461909058381197
hubert_frame100h,12,ex01,read-happy,ex01_happy_00371.wav,7.411162719595436
hubert_frame100h,12,ex01,read-happy,ex01_happy_00359.wav,6.919883810770052
hubert_frame100h,12,ex01,read-happy,ex01_happy_00369.wav,6.727333772465652
hubert_frame100h,12,ex01,read-happy,ex01_happy_00380.wav,7.527439922590518
hubert_frame100h,12,ex01,read-happy,ex01_happy_00377.wav,6.792452611001052
hubert_frame100h,12,ex01,read-happy,ex01_happy_00366.wav,6.68412454158875
hubert_frame100h,12,ex01,read-happy,ex01_happy_00362.wav,6.779085518449721
hubert_frame100h,12,ex01,read-happy,ex01_happy_00372.wav,6.3723484019702665
hubert_frame100h,12,ex01,read-happy,ex01_happy_00358.wav,6.7782634616565725
hubert_frame100h,12,ex01,read-happy,ex01_happy_00375.wav,6.680893200341323
hubert_frame100h,12,ex01,read-happy,ex01_happy_00370.wav,6.942230013618612
hubert_frame100h,12,ex01,read-happy,ex01_happy_00364.wav,5.881681180558736
hubert_frame100h,12,ex01,read-happy,ex01_happy_00368.wav,5.98878220473692
hubert_frame100h,12,ex01,read-happy,ex01_happy_00357.wav,8.147097027690096
hubert_frame100h,12,ex01,read-happy,ex01_happy_00376.wav,8.25056895121709
hubert_frame100h,12,ex01,read-happy,ex01_happy_00360.wav,6.185232732648059
hubert_frame100h,12,ex01,conv-sad,ex04-ex01_sympathetic-sad_008-ex01_sad_css004.wav,7.323174612444742
hubert_frame100h,12,ex01,conv-sad,ex04-ex01_sympathetic-sad_008-ex01_sad_css003.wav,9.475711876798307
hubert_frame100h,12,ex01,conv-sad,ex04-ex01_sympathetic-sad_008-ex01_sad_css000.wav,11.301038883521976
hubert_frame100h,12,ex01,conv-sad,ex04-ex01_sympathetic-sad_008-ex01_sad_css005.wav,8.796284939207263
hubert_frame100h,12,ex01,conv-sad,ex04-ex01_sympathetic-sad_008-ex01_sad_css002.wav,10.137852855764285
hubert_frame100h,12,ex01,conv-sad,ex04-ex01_sympathetic-sad_008-ex01_sad_css001.wav,9.58226877608449
hubert_frame100h,12,ex01,conv-sad,ex04-ex01_sympathetic-sad_008-ex01_sad_css006.wav,9.479783974399076
hubert_frame100h,12,ex01,conv-child,ex04-ex01_childdir-child_001-ex01_child_css002.wav,12.00777062301553
hubert_frame100h,12,ex01,conv-child,ex04-ex01_childdir-child_001-ex01_child_css003.wav,10.439832361291998
hubert_frame100h,12,ex01,conv-child,ex04-ex01_childdir-child_001-ex01_child_css005.wav,9.506553543314322
hubert_frame100h,12,ex01,conv-child,ex04-ex01_childdir-child_001-ex01_child_css006.wav,8.603763012764349
hubert_frame100h,12,ex01,conv-child,ex04-ex01_childdir-child_001-ex01_child_css001.wav,10.936968759919806
hubert_frame100h,12,ex01,conv-child,ex04-ex01_childdir-child_001-ex01_child_css004.wav,11.063145316010637
hubert_frame100h,12,ex01,conv-child,ex04-ex01_childdir-child_001-ex01_child_css000.wav,8.854938921593867
hubert_frame100h,12,ex01,conv-child,ex04-ex01_childdir-child_001-ex01_child_css007.wav,9.66862353554682
hubert_frame100h,12,ex01,conv-angry,ex03-ex01_angry_006-ex01_angry_css001.wav,9.642655905390708
hubert_frame100h,12,ex01,conv-angry,ex03-ex01_angry_006-ex01_angry_css003.wav,6.900828130668493
hubert_frame100h,12,ex01,conv-angry,ex03-ex01_angry_006-ex01_angry_css002.wav,6.320768941184146
hubert_frame100h,12,ex01,conv-angry,ex03-ex01_angry_006-ex01_angry_css000.wav,7.834817480405496
hubert_frame100h,12,ex01,conv-angry,ex03-ex01_angry_006-ex01_angry_css004.wav,7.032067390663327
hubert_frame100h,12,ex01,conv-default,ex01-ex02_default_008-ex01_default_css001.wav,6.751964290250201
hubert_frame100h,12,ex01,conv-default,ex01-ex02_default_008-ex01_default_css002.wav,6.49061489181435
hubert_frame100h,12,ex01,conv-default,ex01-ex02_default_008-ex01_default_css003.wav,7.8337200284587265
hubert_frame100h,12,ex01,conv-default,ex01-ex02_default_008-ex01_default_css000.wav,7.691277526355528
