model,layer,item,speaker_mode,context_mode,distance_mode,feature_size,score
hubert_ctc1h,3,triphone-dev-other,across,within,cosine,0.02,0.1236820667982101
hubert_ctc1h,3,triphone-dev-other,within,within,cosine,0.02,0.0750008299946785
hubert_ctc1h,4,phoneme-dev-clean,across,any,cosine,0.02,0.1051593497395515
hubert_ctc1h,4,phoneme-dev-clean,across,within,cosine,0.02,0.0403929725289344
hubert_ctc1h,4,phoneme-dev-clean,within,any,cosine,0.02,0.0975914895534515
hubert_ctc1h,4,phoneme-dev-clean,within,within,cosine,0.02,0.0292439684271812
hubert_ctc1h,4,phoneme-dev-other,across,any,cosine,0.02,0.1398092210292816
hubert_ctc1h,4,phoneme-dev-other,across,within,cosine,0.02,0.0827431753277778
hubert_ctc1h,4,phoneme-dev-other,within,any,cosine,0.02,0.1231255680322647
hubert_ctc1h,4,phoneme-dev-other,within,within,cosine,0.02,0.0482849553227424
hubert_ctc1h,4,triphone-dev-clean,across,within,cosine,0.02,0.0721175521612167
hubert_ctc1h,4,triphone-dev-clean,within,within,cosine,0.02,0.0551986470818519
hubert_ctc1h,4,triphone-dev-other,across,within,cosine,0.02,0.1142221167683601
hubert_ctc1h,4,triphone-dev-other,within,within,cosine,0.02,0.071231685578823
hubert_ctc1h,5,phoneme-dev-clean,across,any,cosine,0.02,0.0870436057448387
hubert_ctc1h,5,phoneme-dev-clean,across,within,cosine,0.02,0.0314835123717784
hubert_ctc1h,5,phoneme-dev-clean,within,any,cosine,0.02,0.0822960212826728
hubert_ctc1h,5,phoneme-dev-clean,within,within,cosine,0.02,0.0234712418168783
hubert_ctc1h,5,phoneme-dev-other,across,any,cosine,0.02,0.1195662319660186
hubert_ctc1h,5,phoneme-dev-other,across,within,cosine,0.02,0.0690746456384658
hubert_ctc1h,5,phoneme-dev-other,within,any,cosine,0.02,0.1065794825553894
hubert_ctc1h,5,phoneme-dev-other,within,within,cosine,0.02,0.0413864478468894
hubert_ctc1h,5,triphone-dev-clean,across,within,cosine,0.02,0.0548449270427227
hubert_ctc1h,5,triphone-dev-clean,within,within,cosine,0.02,0.043556947261095
hubert_ctc1h,5,triphone-dev-other,across,within,cosine,0.02,0.0930335447192192
hubert_ctc1h,5,triphone-dev-other,within,within,cosine,0.02,0.0587047711014747
hubert_ctc1h,6,phoneme-dev-clean,across,any,cosine,0.02,0.0795114114880561
hubert_ctc1h,6,phoneme-dev-clean,across,within,cosine,0.02,0.0264421552419662
hubert_ctc1h,6,phoneme-dev-clean,within,any,cosine,0.02,0.0761863216757774
hubert_ctc1h,6,phoneme-dev-clean,within,within,cosine,0.02,0.020065626129508
hubert_ctc1h,6,phoneme-dev-other,across,any,cosine,0.02,0.1089936196804046
hubert_ctc1h,6,phoneme-dev-other,across,within,cosine,0.02,0.0599199533462524
hubert_ctc1h,6,phoneme-dev-other,within,any,cosine,0.02,0.098658837378025
hubert_ctc1h,6,phoneme-dev-other,within,within,cosine,0.02,0.0376310944557189
hubert_ctc1h,6,triphone-dev-clean,across,within,cosine,0.02,0.046755127608776
hubert_ctc1h,6,triphone-dev-clean,within,within,cosine,0.02,0.0388563983142375
hubert_ctc1h,6,triphone-dev-other,across,within,cosine,0.02,0.0776577219367027
hubert_ctc1h,6,triphone-dev-other,within,within,cosine,0.02,0.0523538067936897
hubert_ctc1h,7,phoneme-dev-clean,across,any,cosine,0.02,0.0772048756480217
hubert_ctc1h,7,phoneme-dev-clean,across,within,cosine,0.02,0.0216162502765655
hubert_ctc1h,7,phoneme-dev-clean,within,any,cosine,0.02,0.0748131498694419
hubert_ctc1h,7,phoneme-dev-clean,within,within,cosine,0.02,0.0170790608972311
hubert_ctc1h,7,phoneme-dev-other,across,any,cosine,0.02,0.1021823436021804
hubert_ctc1h,7,phoneme-dev-other,across,within,cosine,0.02,0.0520545989274978
hubert_ctc1h,7,phoneme-dev-other,within,any,cosine,0.02,0.0944207459688186
hubert_ctc1h,7,phoneme-dev-other,within,within,cosine,0.02,0.0346408523619174
hubert_ctc1h,7,triphone-dev-clean,across,within,cosine,0.02,0.0397974625229835
hubert_ctc1h,7,triphone-dev-clean,within,within,cosine,0.02,0.0340221896767616
hubert_ctc1h,7,triphone-dev-other,across,within,cosine,0.02,0.0621603243052959
hubert_ctc1h,7,triphone-dev-other,within,within,cosine,0.02,0.0431438870728015
hubert_ctc1h,8,phoneme-dev-clean,across,any,cosine,0.02,0.0838936865329742
hubert_ctc1h,8,phoneme-dev-clean,across,within,cosine,0.02,0.0240393094718456
hubert_ctc1h,8,phoneme-dev-clean,within,any,cosine,0.02,0.0821444243192672
hubert_ctc1h,8,phoneme-dev-clean,within,within,cosine,0.02,0.0189617332071065
hubert_ctc1h,8,phoneme-dev-other,across,any,cosine,0.02,0.10605189204216
hubert_ctc1h,8,phoneme-dev-other,across,within,cosine,0.02,0.0524905510246753
hubert_ctc1h,8,phoneme-dev-other,within,any,cosine,0.02,0.10051279515028
hubert_ctc1h,8,phoneme-dev-other,within,within,cosine,0.02,0.0369744300842285
hubert_ctc1h,8,triphone-dev-clean,across,within,cosine,0.02,0.0444940477609634
hubert_ctc1h,8,triphone-dev-clean,within,within,cosine,0.02,0.0390031486749649
hubert_ctc1h,8,triphone-dev-other,across,within,cosine,0.02,0.0615264140069484
hubert_ctc1h,8,triphone-dev-other,within,within,cosine,0.02,0.0458984300494194
hubert_ctc1h,9,phoneme-dev-clean,across,any,cosine,0.02,0.0828324183821678
hubert_ctc1h,9,phoneme-dev-clean,across,within,cosine,0.02,0.0266196802258491
hubert_ctc1h,9,phoneme-dev-clean,within,any,cosine,0.02,0.08130344748497
hubert_ctc1h,9,phoneme-dev-clean,within,within,cosine,0.02,0.0214697550982236
hubert_ctc1h,9,phoneme-dev-other,across,any,cosine,0.02,0.1041403487324714
hubert_ctc1h,9,phoneme-dev-other,across,within,cosine,0.02,0.0543136112391948
hubert_ctc1h,9,phoneme-dev-other,within,any,cosine,0.02,0.0998801290988922
hubert_ctc1h,9,phoneme-dev-other,within,within,cosine,0.02,0.038861010223627
hubert_ctc1h,9,triphone-dev-clean,across,within,cosine,0.02,0.0507623590528965
hubert_ctc1h,9,triphone-dev-clean,within,within,cosine,0.02,0.0439168475568294
hubert_ctc1h,9,triphone-dev-other,across,within,cosine,0.02,0.0655220225453376
hubert_ctc1h,9,triphone-dev-other,within,within,cosine,0.02,0.0503079369664192
hubert_ctc1h,10,phoneme-dev-clean,across,any,cosine,0.02,0.0635719746351242
hubert_ctc1h,10,phoneme-dev-clean,across,within,cosine,0.02,0.0205558352172374
hubert_ctc1h,10,phoneme-dev-clean,within,any,cosine,0.02,0.0624268464744091
hubert_ctc1h,10,phoneme-dev-clean,within,within,cosine,0.02,0.0160511005669832
hubert_ctc1h,10,phoneme-dev-other,across,any,cosine,0.02,0.0831077173352241
hubert_ctc1h,10,phoneme-dev-other,across,within,cosine,0.02,0.0468262024223804
hubert_ctc1h,10,phoneme-dev-other,within,any,cosine,0.02,0.0800160095095634
hubert_ctc1h,10,phoneme-dev-other,within,within,cosine,0.02,0.0317054614424705
hubert_ctc1h,10,triphone-dev-clean,across,within,cosine,0.02,0.0435005165636539
hubert_ctc1h,10,triphone-dev-clean,within,within,cosine,0.02,0.0385547019541263
hubert_ctc1h,10,triphone-dev-other,across,within,cosine,0.02,0.0571667030453681
hubert_ctc1h,10,triphone-dev-other,within,within,cosine,0.02,0.0427986346185207
hubert_ctc1h,11,phoneme-dev-clean,across,any,cosine,0.02,0.021909674629569
hubert_ctc1h,11,phoneme-dev-clean,across,within,cosine,0.02,0.0099187055602669
hubert_ctc1h,11,phoneme-dev-clean,within,any,cosine,0.02,0.0214196387678384
hubert_ctc1h,11,phoneme-dev-clean,within,within,cosine,0.02,0.0065646478906273
hubert_ctc1h,11,phoneme-dev-other,across,any,cosine,0.02,0.0366212762892246
hubert_ctc1h,11,phoneme-dev-other,across,within,cosine,0.02,0.0322014316916465
hubert_ctc1h,11,phoneme-dev-other,within,any,cosine,0.02,0.03506401181221
hubert_ctc1h,11,phoneme-dev-other,within,within,cosine,0.02,0.023131888359785
hubert_ctc1h,11,triphone-dev-clean,across,within,cosine,0.02,0.0212727505713701
hubert_ctc1h,11,triphone-dev-clean,within,within,cosine,0.02,0.0178681965917348
hubert_ctc1h,11,triphone-dev-other,across,within,cosine,0.02,0.0352960750460624
hubert_ctc1h,11,triphone-dev-other,within,within,cosine,0.02,0.0249427873641252
hubert_ctc1h,12,phoneme-dev-clean,across,any,cosine,0.02,0.0155531410127878
hubert_ctc1h,12,phoneme-dev-clean,across,within,cosine,0.02,0.0103819444775581
hubert_ctc1h,12,phoneme-dev-clean,within,any,cosine,0.02,0.0150707578286528
hubert_ctc1h,12,phoneme-dev-clean,within,within,cosine,0.02,0.006370972841978
hubert_ctc1h,12,phoneme-dev-other,across,any,cosine,0.02,0.0301927905529737
hubert_ctc1h,12,phoneme-dev-other,across,within,cosine,0.02,0.0349025465548038
hubert_ctc1h,12,phoneme-dev-other,within,any,cosine,0.02,0.0281906723976135
hubert_ctc1h,12,phoneme-dev-other,within,within,cosine,0.02,0.0221121776849031
hubert_ctc1h,12,triphone-dev-clean,across,within,cosine,0.02,0.0162598248571157
hubert_ctc1h,12,triphone-dev-clean,within,within,cosine,0.02,0.0146114770323038
hubert_ctc1h,12,triphone-dev-other,across,within,cosine,0.02,0.0320163331925869
hubert_ctc1h,12,triphone-dev-other,within,within,cosine,0.02,0.0229054577648639
hubert_ctc1h,13,phoneme-dev-clean,across,any,cosine,0.02,0.0778201892971992
hubert_ctc1h,13,phoneme-dev-clean,across,within,cosine,0.02,0.0359951294958591
hubert_ctc1h,13,phoneme-dev-clean,within,any,cosine,0.02,0.0754382759332656
hubert_ctc1h,13,phoneme-dev-clean,within,within,cosine,0.02,0.0286927558481693
hubert_ctc1h,13,phoneme-dev-other,across,any,cosine,0.02,0.1029813438653945
hubert_ctc1h,13,phoneme-dev-other,across,within,cosine,0.02,0.077053926885128
hubert_ctc1h,13,phoneme-dev-other,within,any,cosine,0.02,0.0957809910178184
hubert_ctc1h,13,phoneme-dev-other,within,within,cosine,0.02,0.0545954555273056
hubert_ctc1h,13,triphone-dev-clean,across,within,cosine,0.02,0.0404680073261261
hubert_ctc1h,13,triphone-dev-clean,within,within,cosine,0.02,0.0348949208855629
hubert_ctc1h,13,triphone-dev-other,across,within,cosine,0.02,0.068261831998825
hubert_ctc1h,13,triphone-dev-other,within,within,cosine,0.02,0.0506836138665676
hubert_frame100h,1,phoneme-dev-clean,across,any,cosine,0.02,0.1308960318565368
hubert_frame100h,1,phoneme-dev-clean,across,within,cosine,0.02,0.0578707233071327
hubert_frame100h,1,phoneme-dev-clean,within,any,cosine,0.02,0.1128354296088218
hubert_frame100h,1,phoneme-dev-clean,within,within,cosine,0.02,0.0363218821585178
hubert_frame100h,1,phoneme-dev-other,across,any,cosine,0.02,0.1738069504499435
hubert_frame100h,1,phoneme-dev-other,across,within,cosine,0.02,0.111768253147602
hubert_frame100h,1,phoneme-dev-other,within,any,cosine,0.02,0.1420148015022277
hubert_frame100h,1,phoneme-dev-other,within,within,cosine,0.02,0.0598144121468067
hubert_frame100h,1,triphone-dev-clean,across,within,cosine,0.02,0.0973259061574935
hubert_frame100h,1,triphone-dev-clean,within,within,cosine,0.02,0.0637196227908134
hubert_frame100h,1,triphone-dev-other,across,within,cosine,0.02,0.1503710448741912
hubert_frame100h,1,triphone-dev-other,within,within,cosine,0.02,0.0835768431425094
hubert_frame100h,2,phoneme-dev-clean,across,any,cosine,0.02,0.1187675148248672
hubert_frame100h,2,phoneme-dev-clean,across,within,cosine,0.02,0.049047827720642
hubert_frame100h,2,phoneme-dev-clean,within,any,cosine,0.02,0.1057421490550041
hubert_frame100h,2,phoneme-dev-clean,within,within,cosine,0.02,0.0331309251487255
hubert_frame100h,2,phoneme-dev-other,across,any,cosine,0.02,0.1594106405973434
hubert_frame100h,2,phoneme-dev-other,across,within,cosine,0.02,0.0980973541736602
hubert_frame100h,2,phoneme-dev-other,within,any,cosine,0.02,0.1340680569410324
hubert_frame100h,2,phoneme-dev-other,within,within,cosine,0.02,0.0546850226819515
hubert_frame100h,2,triphone-dev-clean,across,within,cosine,0.02,0.0853772014379501
hubert_frame100h,2,triphone-dev-clean,within,within,cosine,0.02,0.0587880313396453
hubert_frame100h,2,triphone-dev-other,across,within,cosine,0.02,0.1356136351823806
hubert_frame100h,2,triphone-dev-other,within,within,cosine,0.02,0.0791224464774131
hubert_frame100h,3,phoneme-dev-clean,across,any,cosine,0.02,0.1080587580800056
hubert_frame100h,3,phoneme-dev-clean,across,within,cosine,0.02,0.0423497930169105
hubert_frame100h,3,phoneme-dev-clean,within,any,cosine,0.02,0.0983509495854377
hubert_frame100h,3,phoneme-dev-clean,within,within,cosine,0.02,0.0305355414748191
hubert_frame100h,3,phoneme-dev-other,across,any,cosine,0.02,0.1470664590597152
hubert_frame100h,3,phoneme-dev-other,across,within,cosine,0.02,0.0880265310406684
hubert_frame100h,3,phoneme-dev-other,within,any,cosine,0.02,0.1260530054569244
hubert_frame100h,3,phoneme-dev-other,within,within,cosine,0.02,0.050672709941864
hubert_frame100h,3,triphone-dev-clean,across,within,cosine,0.02,0.0743368342518806
hubert_frame100h,3,triphone-dev-clean,within,within,cosine,0.02,0.0530429072678089
hubert_frame100h,3,triphone-dev-other,across,within,cosine,0.02,0.1221253126859664
hubert_frame100h,3,triphone-dev-other,within,within,cosine,0.02,0.0720260068774223
hubert_frame100h,4,phoneme-dev-clean,across,any,cosine,0.02,0.1001984775066375
hubert_frame100h,4,phoneme-dev-clean,across,within,cosine,0.02,0.0379215031862258
hubert_frame100h,4,phoneme-dev-clean,within,any,cosine,0.02,0.091983638703823
hubert_frame100h,4,phoneme-dev-clean,within,within,cosine,0.02,0.0275656431913375
hubert_frame100h,4,phoneme-dev-other,across,any,cosine,0.02,0.1376544535160064
hubert_frame100h,4,phoneme-dev-other,across,within,cosine,0.02,0.0810246989130973
hubert_frame100h,4,phoneme-dev-other,within,any,cosine,0.02,0.1187897622585296
hubert_frame100h,4,phoneme-dev-other,within,within,cosine,0.02,0.046237826347351
hubert_frame100h,4,triphone-dev-clean,across,within,cosine,0.02,0.0671461224555969
hubert_frame100h,4,triphone-dev-clean,within,within,cosine,0.02,0.050296664237976
hubert_frame100h,4,triphone-dev-other,across,within,cosine,0.02,0.1123583391308784
hubert_frame100h,4,triphone-dev-other,within,within,cosine,0.02,0.0678972005844116
hubert_frame100h,5,phoneme-dev-clean,across,any,cosine,0.02,0.0903890281915664
hubert_frame100h,5,phoneme-dev-clean,across,within,cosine,0.02,0.0315105766057968
hubert_frame100h,5,phoneme-dev-clean,within,any,cosine,0.02,0.0842523798346519
hubert_frame100h,5,phoneme-dev-clean,within,within,cosine,0.02,0.0232354383915662
hubert_frame100h,5,phoneme-dev-other,across,any,cosine,0.02,0.1243105307221412
hubert_frame100h,5,phoneme-dev-other,across,within,cosine,0.02,0.0706441923975944
hubert_frame100h,5,phoneme-dev-other,within,any,cosine,0.02,0.1086640879511833
hubert_frame100h,5,phoneme-dev-other,within,within,cosine,0.02,0.0404326654970645
hubert_frame100h,5,triphone-dev-clean,across,within,cosine,0.02,0.0537961572408676
hubert_frame100h,5,triphone-dev-clean,within,within,cosine,0.02,0.0417512506246566
hubert_frame100h,5,triphone-dev-other,across,within,cosine,0.02,0.0933957397937774
hubert_frame100h,5,triphone-dev-other,within,within,cosine,0.02,0.0574128553271293
hubert_frame100h,6,phoneme-dev-clean,across,any,cosine,0.02,0.0848579257726669
hubert_frame100h,6,phoneme-dev-clean,across,within,cosine,0.02,0.0263075530529022
hubert_frame100h,6,phoneme-dev-clean,within,any,cosine,0.02,0.0802241116762161
hubert_frame100h,6,phoneme-dev-clean,within,within,cosine,0.02,0.0199463050812482
hubert_frame100h,6,phoneme-dev-other,across,any,cosine,0.02,0.1164496690034866
hubert_frame100h,6,phoneme-dev-other,across,within,cosine,0.02,0.0616378784179687
hubert_frame100h,6,phoneme-dev-other,within,any,cosine,0.02,0.1034800633788108
hubert_frame100h,6,phoneme-dev-other,within,within,cosine,0.02,0.036394827067852
hubert_frame100h,6,triphone-dev-clean,across,within,cosine,0.02,0.0461671315133571
hubert_frame100h,6,triphone-dev-clean,within,within,cosine,0.02,0.0370879136025905
hubert_frame100h,6,triphone-dev-other,across,within,cosine,0.02,0.0793985053896904
hubert_frame100h,6,triphone-dev-other,within,within,cosine,0.02,0.0507771670818328
hubert_frame100h,7,phoneme-dev-clean,across,any,cosine,0.02,0.0830685049295425
hubert_frame100h,7,phoneme-dev-clean,across,within,cosine,0.02,0.0211821813136339
hubert_frame100h,7,phoneme-dev-clean,within,any,cosine,0.02,0.0794855877757072
hubert_frame100h,7,phoneme-dev-clean,within,within,cosine,0.02,0.0170421209186315
hubert_frame100h,7,phoneme-dev-other,across,any,cosine,0.02,0.1104170233011245
hubert_frame100h,7,phoneme-dev-other,across,within,cosine,0.02,0.051940880715847
hubert_frame100h,7,phoneme-dev-other,within,any,cosine,0.02,0.100044660270214
hubert_frame100h,7,phoneme-dev-other,within,within,cosine,0.02,0.0321884229779243
hubert_frame100h,7,triphone-dev-clean,across,within,cosine,0.02,0.0391063429415226
hubert_frame100h,7,triphone-dev-clean,within,within,cosine,0.02,0.0326227881014347
hubert_frame100h,7,triphone-dev-other,across,within,cosine,0.02,0.0637055560946464
hubert_frame100h,7,triphone-dev-other,within,within,cosine,0.02,0.0435608737170696
hubert_frame100h,8,phoneme-dev-clean,across,any,cosine,0.02,0.0817730203270912
hubert_frame100h,8,phoneme-dev-clean,across,within,cosine,0.02,0.0213115941733121
hubert_frame100h,8,phoneme-dev-clean,within,any,cosine,0.02,0.0792818292975425
hubert_frame100h,8,phoneme-dev-clean,within,within,cosine,0.02,0.0165475346148014
hubert_frame100h,8,phoneme-dev-other,across,any,cosine,0.02,0.1069185212254524
hubert_frame100h,8,phoneme-dev-other,across,within,cosine,0.02,0.0476490743458271
hubert_frame100h,8,phoneme-dev-other,within,any,cosine,0.02,0.0986871570348739
hubert_frame100h,8,phoneme-dev-other,within,within,cosine,0.02,0.0302292387932539
hubert_frame100h,8,triphone-dev-clean,across,within,cosine,0.02,0.0399771779775619
hubert_frame100h,8,triphone-dev-clean,within,within,cosine,0.02,0.034146811813116
hubert_frame100h,8,triphone-dev-other,across,within,cosine,0.02,0.0591892376542091
hubert_frame100h,8,triphone-dev-other,within,within,cosine,0.02,0.0424435846507549
hubert_frame100h,9,phoneme-dev-clean,across,any,cosine,0.02,0.0708440840244293
hubert_frame100h,9,phoneme-dev-clean,across,within,cosine,0.02,0.0194549746811389
hubert_frame100h,9,phoneme-dev-clean,within,any,cosine,0.02,0.0693986937403678
hubert_frame100h,9,phoneme-dev-clean,within,within,cosine,0.02,0.0161358918994665
hubert_frame100h,9,phoneme-dev-other,across,any,cosine,0.02,0.0957141816616058
hubert_frame100h,9,phoneme-dev-other,across,within,cosine,0.02,0.0439798831939697
hubert_frame100h,9,phoneme-dev-other,within,any,cosine,0.02,0.0898332819342613
hubert_frame100h,9,phoneme-dev-other,within,within,cosine,0.02,0.028806772083044
hubert_frame100h,9,triphone-dev-clean,across,within,cosine,0.02,0.0405321456491947
hubert_frame100h,9,triphone-dev-clean,within,within,cosine,0.02,0.034223236143589
hubert_frame100h,9,triphone-dev-other,across,within,cosine,0.02,0.0569366626441478
hubert_frame100h,9,triphone-dev-other,within,within,cosine,0.02,0.0416665747761726
hubert_frame100h,10,phoneme-dev-clean,across,any,cosine,0.02,0.0360156670212745
hubert_frame100h,10,phoneme-dev-clean,across,within,cosine,0.02,0.0116680450737476
hubert_frame100h,10,phoneme-dev-clean,within,any,cosine,0.02,0.0358896926045417
hubert_frame100h,10,phoneme-dev-clean,within,within,cosine,0.02,0.008432762697339
hubert_frame100h,10,phoneme-dev-other,across,any,cosine,0.02,0.0553867667913436
hubert_frame100h,10,phoneme-dev-other,across,within,cosine,0.02,0.0295010264962911
hubert_frame100h,10,phoneme-dev-other,within,any,cosine,0.02,0.053229946643114
hubert_frame100h,10,phoneme-dev-other,within,within,cosine,0.02,0.0197817254811525
hubert_frame100h,10,triphone-dev-clean,across,within,cosine,0.02,0.0273275915533304
hubert_frame100h,10,triphone-dev-clean,within,within,cosine,0.02,0.0226502679288387
hubert_frame100h,10,triphone-dev-other,across,within,cosine,0.02,0.0414664186537265
hubert_frame100h,10,triphone-dev-other,within,within,cosine,0.02,0.0299405064433813
hubert_frame100h,11,phoneme-dev-clean,across,any,cosine,0.02,0.0167855024337768
hubert_frame100h,11,phoneme-dev-clean,across,within,cosine,0.02,0.0058140200562775
hubert_frame100h,11,phoneme-dev-clean,within,any,cosine,0.02,0.0168462581932544
hubert_frame100h,11,phoneme-dev-clean,within,within,cosine,0.02,0.0042178044095635
hubert_frame100h,11,phoneme-dev-other,across,any,cosine,0.02,0.0295227095484733
hubert_frame100h,11,phoneme-dev-other,across,within,cosine,0.02,0.0197827592492103
hubert_frame100h,11,phoneme-dev-other,within,any,cosine,0.02,0.0287071000784635
hubert_frame100h,11,phoneme-dev-other,within,within,cosine,0.02,0.0126952184364199
hubert_frame100h,11,triphone-dev-clean,across,within,cosine,0.02,0.0132337370887398
hubert_frame100h,11,triphone-dev-clean,within,within,cosine,0.02,0.0107347285374999
hubert_frame100h,11,triphone-dev-other,across,within,cosine,0.02,0.0265649389475584
hubert_frame100h,11,triphone-dev-other,within,within,cosine,0.02,0.0178284049034118
hubert_frame100h,12,phoneme-dev-clean,across,any,cosine,0.02,0.0125694209709763
hubert_frame100h,12,phoneme-dev-clean,across,within,cosine,0.02,0.0039834827184677
hubert_frame100h,12,phoneme-dev-clean,within,any,cosine,0.02,0.0126374056562781
hubert_frame100h,12,phoneme-dev-clean,within,within,cosine,0.02,0.0028044288046658
hubert_frame100h,12,phoneme-dev-other,across,any,cosine,0.02,0.0250577889382839
hubert_frame100h,12,phoneme-dev-other,across,within,cosine,0.02,0.0167173184454441
hubert_frame100h,12,phoneme-dev-other,within,any,cosine,0.02,0.0243944954127073
hubert_frame100h,12,phoneme-dev-other,within,within,cosine,0.02,0.01144062820822
hubert_frame100h,12,triphone-dev-clean,across,within,cosine,0.02,0.0079242456704378
hubert_frame100h,12,triphone-dev-clean,within,within,cosine,0.02,0.0065716584213078
hubert_frame100h,12,triphone-dev-other,across,within,cosine,0.02,0.0204769764095544
hubert_frame100h,12,triphone-dev-other,within,within,cosine,0.02,0.0130279576405882
hubert_frame100h,13,phoneme-dev-clean,across,any,cosine,0.02,0.0147093208506703
hubert_frame100h,13,phoneme-dev-clean,across,within,cosine,0.02,0.0038895376492291
hubert_frame100h,13,phoneme-dev-clean,within,any,cosine,0.02,0.0146346911787986
hubert_frame100h,13,phoneme-dev-clean,within,within,cosine,0.02,0.002832330064848
hubert_frame100h,13,phoneme-dev-other,across,any,cosine,0.02,0.028612945228815
hubert_frame100h,13,phoneme-dev-other,across,within,cosine,0.02,0.0174770727753639
hubert_frame100h,13,phoneme-dev-other,within,any,cosine,0.02,0.0276024639606475
hubert_frame100h,13,phoneme-dev-other,within,within,cosine,0.02,0.0110236182808876
hubert_frame100h,13,triphone-dev-clean,across,within,cosine,0.02,0.0062315501272678
hubert_frame100h,13,triphone-dev-clean,within,within,cosine,0.02,0.0057523008435964
hubert_frame100h,13,triphone-dev-other,across,within,cosine,0.02,0.0182250440120697
hubert_frame100h,13,triphone-dev-other,within,within,cosine,0.02,0.0118495244532823
hubert_frame100h_onehot,12,phoneme-dev-clean,across,any,cosine,0.02,0.2610881924629211
hubert_frame100h_onehot,12,phoneme-dev-clean,across,within,cosine,0.02,0.0447668805718421
hubert_frame100h_onehot,12,phoneme-dev-clean,within,any,cosine,0.02,0.2553622424602508
hubert_frame100h_onehot,12,phoneme-dev-clean,within,within,cosine,0.02,0.0367010980844497
hubert_frame100h_onehot,12,phoneme-dev-other,across,any,cosine,0.02,0.2841183543205261
hubert_frame100h_onehot,12,phoneme-dev-other,across,within,cosine,0.02,0.1009390652179718
hubert_frame100h_onehot,12,phoneme-dev-other,within,any,cosine,0.02,0.2745777368545532
hubert_frame100h_onehot,12,phoneme-dev-other,within,within,cosine,0.02,0.0779357478022575
hubert_frame100h_onehot,12,triphone-dev-clean,across,within,cosine,0.02,0.0316738560795784
hubert_frame100h_onehot,12,triphone-dev-clean,within,within,cosine,0.02,0.0258816387504339
hubert_frame100h_onehot,12,triphone-dev-other,across,within,cosine,0.02,0.0607624873518943
hubert_frame100h_onehot,12,triphone-dev-other,within,within,cosine,0.02,0.042420744895935
hubert_frame100h_onehot,13,phoneme-dev-clean,across,any,cosine,0.02,0.0393348783254623
hubert_frame100h_onehot,13,phoneme-dev-clean,across,within,cosine,0.02,0.0278468858450651
hubert_frame100h_onehot,13,phoneme-dev-clean,within,any,cosine,0.02,0.0386132635176181
hubert_frame100h_onehot,13,phoneme-dev-clean,within,within,cosine,0.02,0.0225891377776861
hubert_frame100h_onehot,13,phoneme-dev-other,across,any,cosine,0.02,0.0702545717358589
hubert_frame100h_onehot,13,phoneme-dev-other,across,within,cosine,0.02,0.0733697712421417
hubert_frame100h_onehot,13,phoneme-dev-other,within,any,cosine,0.02,0.0678274184465408
hubert_frame100h_onehot,13,phoneme-dev-other,within,within,cosine,0.02,0.0632018968462944
hubert_frame100h_onehot,13,triphone-dev-clean,across,within,cosine,0.02,0.0278328321874141
hubert_frame100h_onehot,13,triphone-dev-clean,within,within,cosine,0.02,0.0210730172693729
hubert_frame100h_onehot,13,triphone-dev-other,across,within,cosine,0.02,0.0630659982562065
hubert_frame100h_onehot,13,triphone-dev-other,within,within,cosine,0.02,0.0511563457548618
hubert_frame10h,1,phoneme-dev-clean,across,any,cosine,0.02,0.1331152021884918
hubert_frame10h,1,phoneme-dev-clean,across,within,cosine,0.02,0.0590532645583152
hubert_frame10h,1,phoneme-dev-clean,within,any,cosine,0.02,0.114307016134262
hubert_frame10h,1,phoneme-dev-clean,within,within,cosine,0.02,0.0366101823747158
hubert_frame10h,1,phoneme-dev-other,across,any,cosine,0.02,0.1753140389919281
hubert_frame10h,1,phoneme-dev-other,across,within,cosine,0.02,0.1126176044344902
hubert_frame10h,1,phoneme-dev-other,within,any,cosine,0.02,0.1432113796472549
hubert_frame10h,1,phoneme-dev-other,within,within,cosine,0.02,0.0597137100994586
hubert_frame10h,1,triphone-dev-clean,across,within,cosine,0.02,0.0983315110206604
hubert_frame10h,1,triphone-dev-clean,within,within,cosine,0.02,0.0644842088222503
hubert_frame10h,1,triphone-dev-other,across,within,cosine,0.02,0.1516459882259369
hubert_frame10h,1,triphone-dev-other,within,within,cosine,0.02,0.0842842310667038
hubert_frame10h,2,phoneme-dev-clean,across,any,cosine,0.02,0.1191625520586967
hubert_frame10h,2,phoneme-dev-clean,across,within,cosine,0.02,0.0496201701462268
hubert_frame10h,2,phoneme-dev-clean,within,any,cosine,0.02,0.1059026271104812
hubert_frame10h,2,phoneme-dev-clean,within,within,cosine,0.02,0.033094473183155
hubert_frame10h,2,phoneme-dev-other,across,any,cosine,0.02,0.1600916981697082
hubert_frame10h,2,phoneme-dev-other,across,within,cosine,0.02,0.0981779843568801
hubert_frame10h,2,phoneme-dev-other,within,any,cosine,0.02,0.1344054639339447
hubert_frame10h,2,phoneme-dev-other,within,within,cosine,0.02,0.0551614351570606
hubert_frame10h,2,triphone-dev-clean,across,within,cosine,0.02,0.0859997794032096
hubert_frame10h,2,triphone-dev-clean,within,within,cosine,0.02,0.0589688047766685
hubert_frame10h,2,triphone-dev-other,across,within,cosine,0.02,0.1364957243204116
hubert_frame10h,2,triphone-dev-other,within,within,cosine,0.02,0.0791725143790245
